checkpoint_id,download_url,task,model_size,A* variant
maze-sweep-rep-nondet-medium-41,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-41.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-42,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-42.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-43,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-43.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-44,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-44.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-45,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-45.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-46,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-46.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-47,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-47.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-48,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-48.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-49,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-49.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-5,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-5.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-50,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-50.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-51,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-51.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-52,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-52.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-53,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-53.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-54,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-54.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-55,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-55.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-56,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-56.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-57,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-57.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-58,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-58.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-59,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-59.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-6,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-6.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-60,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-60.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-61,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-61.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-62,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-62.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-63,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-63.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-64,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-64.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-65,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-65.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-66,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-66.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-67,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-67.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-68,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-68.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-69,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-69.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-7,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-7.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-70,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-70.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-71,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-71.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-72,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-72.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-73,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-73.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-74,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-74.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-75,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-75.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-76,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-76.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-77,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-77.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-78,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-78.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-79,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-79.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-8,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-8.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-80,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-80.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-81,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-81.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-82,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-82.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-83,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-83.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-84,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-84.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-85,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-85.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-86,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-86.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-87,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-87.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-88,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-88.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-89,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-89.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-9,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-9.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-90,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-90.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-91,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-91.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-92,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-92.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-93,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-93.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-94,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-94.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-95,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-95.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-96,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-96.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-97,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-97.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-98,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-98.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-medium-99,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-medium-99.ckpt,maze,medium,nondeterministic
maze-sweep-rep-nondet-small-0,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-0.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-1,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-1.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-10,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-10.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-100,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-100.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-101,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-101.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-102,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-102.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-103,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-103.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-104,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-104.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-105,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-105.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-106,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-106.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-107,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-107.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-108,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-108.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-109,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-109.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-11,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-11.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-110,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-110.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-111,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-111.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-112,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-112.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-113,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-113.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-114,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-114.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-115,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-115.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-116,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-116.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-117,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-117.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-118,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-118.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-119,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-119.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-12,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-12.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-13,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-13.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-14,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-14.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-15,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-15.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-16,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-16.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-17,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-17.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-18,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-18.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-19,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-19.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-2,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-2.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-20,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-20.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-21,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-21.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-22,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-22.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-23,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-23.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-24,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-24.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-25,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-25.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-26,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-26.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-27,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-27.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-28,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-28.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-29,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-29.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-3,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-3.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-30,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-30.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-31,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-31.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-32,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-32.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-33,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-33.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-34,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-34.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-35,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-35.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-36,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-36.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-37,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-37.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-38,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-38.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-39,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-39.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-4,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-4.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-40,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-40.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-41,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-41.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-42,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-42.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-43,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-43.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-44,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-44.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-45,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-45.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-46,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-46.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-47,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-47.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-48,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-48.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-49,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-49.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-5,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-5.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-50,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-50.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-51,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-51.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-52,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-52.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-53,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-53.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-54,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-54.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-55,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-55.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-56,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-56.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-57,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-57.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-58,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-58.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-59,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-59.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-6,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-6.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-60,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-60.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-61,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-61.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-62,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-62.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-63,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-63.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-64,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-64.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-65,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-65.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-66,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-66.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-67,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-67.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-68,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-68.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-69,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-69.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-7,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-7.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-70,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-70.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-71,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-71.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-72,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-72.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-73,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-73.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-74,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-74.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-75,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-75.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-76,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-76.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-77,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-77.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-78,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-78.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-79,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-79.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-8,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-8.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-80,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-80.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-81,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-81.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-82,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-82.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-83,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-83.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-84,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-84.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-85,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-85.ckpt,maze,small,nondeterministic
maze-sweep-rep-nondet-small-86,https://dl.fbaipublicfiles.com/searchformer/ckptDB/maze-sweep-rep-nondet-small-86.ckpt,maze,small,nondeterministic
